order_item_id,order_id,product_id,quantity,unit_price,line_total
2516,1043,25,1,0.99,0.99
2517,1043,47,1,5.48,5.48
2518,1043,36,1,6.98,6.98
2519,1044,2,1,5.49,5.49
2520,1045,13,1,1.49,1.49
2521,1045,17,1,2.49,2.49
2522,1046,47,1,5.48,5.48
2523,1046,12,1,2.99,2.99
2524,1047,36,1,6.98,6.98
2525,1047,15,1,1.79,1.79
2526,1048,59,1,6.98,6.98
2527,1048,20,1,3.99,3.99
2528,1048,36,1,6.98,6.98
2529,1049,47,3,5.48,16.44
2530,1050,31,1,9.48,9.48
2531,1050,22,1,3.79,3.79
2532,1050,35,1,7.48,7.48
2533,1051,36,2,6.98,13.96
2534,1052,30,1,4.98,4.98
2535,1052,59,2,6.98,13.96
2536,1053,54,1,6.98,6.98
2537,1053,4,1,4.99,4.99
2538,1053,1,1,3.49,3.49
2539,1054,50,1,6.98,6.98
2540,1055,2,1,5.49,5.49
2541,1055,36,1,6.98,6.98
2542,1056,2,2,5.49,10.98
2543,1056,35,1,7.48,7.48
2544,1057,56,1,5.48,5.48
2545,1057,20,1,3.99,3.99
2546,1058,20,1,3.99,3.99
2547,1058,50,1,6.98,6.98
2548,1058,25,2,0.99,1.98
2549,1059,43,1,5.28,5.28
2550,1059,39,2,8.48,16.96
2551,1059,12,3,2.99,8.97
2552,1059,48,1,6.98,6.98
2553,1060,38,1,8.98,8.98
2554,1060,45,1,5.48,5.48
2555,1061,37,1,6.98,6.98
2556,1061,57,1,7.48,7.48
2557,1062,23,1,1.49,1.49
2558,1062,53,1,6.98,6.98
2559,1062,16,1,2.19,2.19
2560,1062,50,2,6.98,13.96
2561,1062,21,1,3.49,3.49
2562,1063,31,1,9.48,9.48
2563,1063,45,1,5.48,5.48
2564,1064,47,1,5.48,5.48
2565,1065,5,1,4.99,4.99
2566,1065,41,1,4.48,4.48
2567,1066,36,1,6.98,6.98
2568,1066,21,1,3.49,3.49
2569,1067,20,1,3.99,3.99
2570,1067,20,1,3.99,3.99
2571,1067,45,1,5.48,5.48
2572,1067,55,1,6.48,6.48
2573,1068,13,1,1.49,1.49
2574,1068,29,1,2.49,2.49
2575,1069,55,1,6.48,6.48
2576,1070,51,1,6.98,6.98
2577,1071,26,1,2.99,2.99
2578,1071,54,2,6.98,13.96
2579,1071,42,1,4.48,4.48
2580,1071,11,2,3.49,6.98
2581,1071,37,1,6.98,6.98
2582,1072,3,1,5.99,5.99
2583,1072,3,2,5.99,11.98
2584,1072,28,1,3.49,3.49
2585,1073,38,1,8.98,8.98
2586,1073,14,1,1.29,1.29
2587,1073,14,1,1.29,1.29
2588,1073,57,1,7.48,7.48
2589,1074,11,1,3.49,3.49
2590,1075,19,1,1.49,1.49
2591,1075,26,2,2.99,5.98
2592,1076,28,1,3.49,3.49
2593,1076,32,1,8.78,8.78
2594,1076,52,1,4.78,4.78
2595,1076,54,2,6.98,13.96
2596,1077,43,1,5.28,5.28
2597,1077,29,1,2.49,2.49
2598,1077,8,1,5.99,5.99
2599,1077,51,1,6.98,6.98
2600,1077,42,1,4.48,4.48
2601,1078,16,2,2.19,4.38
2602,1078,55,1,6.48,6.48
2603,1079,3,1,5.99,5.99
2604,1079,38,1,8.98,8.98
2605,1080,51,1,6.98,6.98
2606,1080,17,3,2.49,7.47
2607,1081,27,1,3.29,3.29
2608,1081,43,1,5.28,5.28
2609,1081,3,1,5.99,5.99
2610,1082,29,1,2.49,2.49
2611,1082,40,1,7.48,7.48
2612,1082,54,1,6.98,6.98
2613,1082,1,2,3.49,6.98
2614,1083,20,1,3.99,3.99
2615,1083,56,1,5.48,5.48
2616,1083,35,1,7.48,7.48
2617,1083,36,3,6.98,20.94
2618,1084,38,1,8.98,8.98
2619,1084,19,1,1.49,1.49
2620,1085,36,1,6.98,6.98
2621,1086,10,2,2.79,5.58
2622,1087,39,1,8.48,8.48
2623,1087,21,1,3.49,3.49
2624,1087,41,2,4.48,8.96
2625,1087,9,3,1.99,5.97
2626,1088,21,1,3.49,3.49
2627,1088,24,1,1.99,1.99
2628,1089,26,1,2.99,2.99
2629,1089,32,1,8.78,8.78
2630,1089,44,3,6.78,20.34
2631,1089,57,2,7.48,14.96
2632,1090,25,1,0.99,0.99
2633,1090,45,1,5.48,5.48
2634,1090,31,2,9.48,18.96
2635,1090,10,2,2.79,5.58
2636,1091,43,3,5.28,15.84
2637,1091,29,1,2.49,2.49
2638,1092,29,1,2.49,2.49
2639,1092,42,1,4.48,4.48
2640,1092,56,1,5.48,5.48
2641,1092,17,1,2.49,2.49
2642,1093,2,1,5.49,5.49
2643,1093,12,2,2.99,5.98
2644,1093,35,1,7.48,7.48
2645,1093,6,1,5.29,5.29
2646,1094,15,1,1.79,1.79
2647,1095,47,1,5.48,5.48
2648,1096,59,1,6.98,6.98
2649,1096,22,2,3.79,7.58
2650,1096,27,1,3.29,3.29
2651,1096,46,3,6.78,20.34
2652,1097,9,1,1.99,1.99
2653,1097,34,1,4.48,4.48
2654,1098,8,3,5.99,17.97
2655,1099,57,1,7.48,7.48
2656,1100,33,2,8.48,16.96
2657,1100,10,2,2.79,5.58
2658,1100,18,1,3.29,3.29
2659,1101,28,1,3.49,3.49
2660,1102,14,1,1.29,1.29
2661,1103,29,3,2.49,7.47
2662,1103,42,2,4.48,8.96
2663,1104,44,2,6.78,13.56
2664,1105,25,1,0.99,0.99
2665,1106,44,3,6.78,20.34
2666,1107,3,1,5.99,5.99
2667,1107,53,1,6.98,6.98
2668,1107,3,1,5.99,5.99
2669,1108,24,1,1.99,1.99
2670,1109,34,3,4.48,13.44
2671,1109,41,1,4.48,4.48
2672,1109,19,2,1.49,2.98
2673,1110,5,1,4.99,4.99
2674,1110,43,1,5.28,5.28
2675,1110,27,1,3.29,3.29
2676,1110,24,2,1.99,3.98
2677,1110,7,1,3.99,3.99
2678,1111,46,1,6.78,6.78
2679,1112,15,1,1.79,1.79
2680,1113,52,2,4.78,9.56
2681,1114,36,1,6.98,6.98
2682,1114,17,2,2.49,4.98
2683,1114,53,1,6.98,6.98
2684,1115,29,1,2.49,2.49
2685,1115,36,1,6.98,6.98
2686,1116,60,3,6.98,20.94
2687,1116,52,1,4.78,4.78
2688,1116,24,1,1.99,1.99
2689,1117,43,2,5.28,10.56
2690,1118,29,1,2.49,2.49
2691,1118,22,1,3.79,3.79
2692,1118,38,1,8.98,8.98
2693,1119,30,1,4.98,4.98
2694,1119,23,1,1.49,1.49
2695,1119,55,2,6.48,12.96
2696,1120,4,1,4.99,4.99
2697,1121,17,1,2.49,2.49
2698,1121,51,1,6.98,6.98
2699,1122,34,1,4.48,4.48
2700,1122,6,2,5.29,10.58
2701,1122,45,3,5.48,16.44
2702,1123,51,2,6.98,13.96
2703,1123,54,1,6.98,6.98
2704,1124,3,1,5.99,5.99
2705,1124,58,1,4.78,4.78
2706,1124,25,2,0.99,1.98
2707,1125,54,1,6.98,6.98
2708,1125,23,1,1.49,1.49
2709,1125,59,1,6.98,6.98
2710,1126,40,1,7.48,7.48
2711,1126,45,1,5.48,5.48
2712,1127,37,3,6.98,20.94
2713,1128,46,3,6.78,20.34
2714,1129,59,1,6.98,6.98
2715,1129,10,1,2.79,2.79
2716,1130,20,2,3.99,7.98
2717,1131,46,1,6.78,6.78
2718,1131,58,1,4.78,4.78
2719,1131,22,1,3.79,3.79
2720,1131,50,1,6.98,6.98
2721,1131,52,1,4.78,4.78
2722,1132,44,1,6.78,6.78
2723,1132,52,3,4.78,14.34
2724,1133,51,1,6.98,6.98
2725,1133,60,1,6.98,6.98
2726,1134,4,1,4.99,4.99
2727,1134,15,3,1.79,5.37
2728,1134,51,1,6.98,6.98
2729,1134,48,1,6.98,6.98
2730,1135,30,2,4.98,9.96
2731,1135,33,1,8.48,8.48
2732,1136,43,1,5.28,5.28
2733,1137,15,1,1.79,1.79
2734,1138,17,1,2.49,2.49
2735,1139,56,2,5.48,10.96
2736,1139,53,1,6.98,6.98
2737,1140,8,1,5.99,5.99
2738,1140,21,2,3.49,6.98
2739,1140,29,1,2.49,2.49
2740,1140,43,1,5.28,5.28
2741,1141,33,3,8.48,25.44
2742,1141,26,1,2.99,2.99
2743,1142,20,1,3.99,3.99
2744,1142,12,1,2.99,2.99
2745,1143,8,2,5.99,11.98
2746,1144,28,1,3.49,3.49
2747,1144,9,1,1.99,1.99
2748,1145,31,3,9.48,28.44
2749,1145,2,2,5.49,10.98
2750,1146,10,2,2.79,5.58
2751,1146,50,1,6.98,6.98
2752,1146,55,1,6.48,6.48
2753,1147,1,1,3.49,3.49
2754,1147,60,1,6.98,6.98
2755,1148,15,2,1.79,3.58
2756,1148,23,1,1.49,1.49
2757,1149,39,2,8.48,16.96
2758,1149,5,1,4.99,4.99
2759,1149,25,1,0.99,0.99
2760,1149,56,1,5.48,5.48
2761,1150,9,1,1.99,1.99
2762,1150,10,2,2.79,5.58
2763,1151,27,1,3.29,3.29
2764,1152,38,1,8.98,8.98
2765,1152,6,1,5.29,5.29
2766,1152,15,2,1.79,3.58
2767,1153,23,1,1.49,1.49
2768,1153,44,1,6.78,6.78
2769,1153,52,1,4.78,4.78
2770,1153,46,2,6.78,13.56
2771,1154,55,1,6.48,6.48
2772,1154,31,1,9.48,9.48
2773,1155,56,1,5.48,5.48
2774,1156,42,1,4.48,4.48
2775,1157,57,1,7.48,7.48
2776,1157,47,1,5.48,5.48
2777,1157,12,1,2.99,2.99
2778,1157,57,2,7.48,14.96
2779,1158,45,1,5.48,5.48
2780,1158,13,1,1.49,1.49
2781,1158,8,2,5.99,11.98
2782,1159,44,1,6.78,6.78
2783,1159,49,1,8.78,8.78
2784,1159,59,2,6.98,13.96
2785,1160,38,1,8.98,8.98
2786,1160,41,3,4.48,13.44
2787,1161,37,1,6.98,6.98
2788,1162,55,1,6.48,6.48
2789,1163,46,1,6.78,6.78
2790,1163,39,1,8.48,8.48
2791,1164,14,2,1.29,2.58
2792,1164,48,1,6.98,6.98
2793,1164,28,1,3.49,3.49
2794,1164,21,1,3.49,3.49
2795,1164,45,1,5.48,5.48
2796,1165,19,3,1.49,4.47
2797,1165,20,1,3.99,3.99
2798,1165,23,3,1.49,4.47
2799,1165,54,3,6.98,20.94
2800,1165,59,1,6.98,6.98
2801,1166,44,3,6.78,20.34
2802,1166,35,1,7.48,7.48
2803,1167,35,3,7.48,22.44
2804,1168,19,1,1.49,1.49
2805,1168,24,1,1.99,1.99
2806,1168,42,3,4.48,13.44
2807,1168,4,1,4.99,4.99
2808,1168,36,3,6.98,20.94
2809,1169,58,2,4.78,9.56
2810,1169,58,2,4.78,9.56
2811,1170,48,1,6.98,6.98
2812,1170,8,1,5.99,5.99
2813,1170,9,2,1.99,3.98
2814,1171,21,1,3.49,3.49
2815,1172,39,1,8.48,8.48
2816,1172,48,3,6.98,20.94
2817,1172,22,1,3.79,3.79
2818,1173,43,1,5.28,5.28
2819,1173,39,1,8.48,8.48
2820,1173,46,1,6.78,6.78
2821,1173,20,1,3.99,3.99
2822,1174,1,1,3.49,3.49
2823,1175,38,1,8.98,8.98
2824,1176,7,2,3.99,7.98
2825,1176,17,1,2.49,2.49
2826,1177,33,1,8.48,8.48
2827,1177,4,3,4.99,14.97
2828,1177,23,1,1.49,1.49
2829,1178,12,1,2.99,2.99
2830,1179,18,1,3.29,3.29
2831,1180,53,3,6.98,20.94
2832,1180,26,1,2.99,2.99
2833,1180,40,1,7.48,7.48
2834,1181,47,1,5.48,5.48
2835,1181,60,2,6.98,13.96
2836,1182,48,1,6.98,6.98
2837,1183,24,3,1.99,5.97
2838,1184,18,1,3.29,3.29
2839,1184,15,1,1.79,1.79
2840,1185,29,2,2.49,4.98
2841,1185,21,1,3.49,3.49
2842,1185,17,1,2.49,2.49
2843,1185,56,3,5.48,16.44
2844,1186,34,1,4.48,4.48
2845,1186,2,1,5.49,5.49
2846,1186,42,1,4.48,4.48
2847,1187,26,1,2.99,2.99
2848,1188,48,1,6.98,6.98
2849,1188,59,3,6.98,20.94
2850,1188,14,1,1.29,1.29
2851,1189,28,1,3.49,3.49
2852,1189,14,1,1.29,1.29
2853,1190,45,1,5.48,5.48
2854,1191,45,1,5.48,5.48
2855,1191,40,1,7.48,7.48
2856,1191,48,1,6.98,6.98
2857,1192,54,2,6.98,13.96
2858,1192,53,2,6.98,13.96
2859,1193,38,3,8.98,26.94
2860,1193,35,1,7.48,7.48
2861,1193,51,1,6.98,6.98
2862,1194,3,1,5.99,5.99
2863,1194,46,1,6.78,6.78
2864,1195,9,1,1.99,1.99
2865,1195,14,3,1.29,3.87
2866,1196,7,1,3.99,3.99
2867,1197,9,1,1.99,1.99
2868,1198,52,2,4.78,9.56
2869,1198,18,1,3.29,3.29
2870,1199,21,1,3.49,3.49
2871,1199,26,1,2.99,2.99
2872,1199,8,3,5.99,17.97
2873,1199,30,3,4.98,14.94
2874,1199,34,1,4.48,4.48
2875,1200,45,1,5.48,5.48
2876,1200,8,1,5.99,5.99
2877,1200,39,1,8.48,8.48
2878,1200,13,1,1.49,1.49
2879,1201,58,1,4.78,4.78
2880,1201,57,3,7.48,22.44
2881,1201,23,2,1.49,2.98
2882,1202,17,1,2.49,2.49
2883,1202,31,1,9.48,9.48
2884,1203,6,1,5.29,5.29
2885,1203,56,1,5.48,5.48
2886,1204,54,1,6.98,6.98
2887,1204,56,1,5.48,5.48
2888,1204,40,1,7.48,7.48
2889,1205,26,3,2.99,8.97
2890,1206,42,1,4.48,4.48
2891,1207,11,1,3.49,3.49
2892,1207,13,2,1.49,2.98
2893,1208,56,1,5.48,5.48
2894,1209,55,1,6.48,6.48
2895,1209,13,1,1.49,1.49
2896,1209,5,1,4.99,4.99
2897,1210,26,3,2.99,8.97
2898,1211,54,1,6.98,6.98
2899,1211,22,1,3.79,3.79
2900,1212,14,1,1.29,1.29
2901,1212,43,1,5.28,5.28
2902,1212,11,1,3.49,3.49
2903,1212,9,2,1.99,3.98
2904,1212,38,3,8.98,26.94
2905,1213,3,1,5.99,5.99
2906,1213,3,1,5.99,5.99
2907,1214,38,1,8.98,8.98
2908,1214,1,1,3.49,3.49
2909,1215,54,1,6.98,6.98
2910,1215,30,3,4.98,14.94
2911,1216,27,1,3.29,3.29
2912,1217,12,1,2.99,2.99
2913,1218,59,1,6.98,6.98
2914,1218,52,3,4.78,14.34
2915,1219,16,3,2.19,6.57
2916,1219,28,2,3.49,6.98
2917,1219,21,2,3.49,6.98
2918,1220,19,1,1.49,1.49
2919,1220,33,2,8.48,16.96
2920,1221,23,2,1.49,2.98
2921,1222,42,1,4.48,4.48
2922,1222,2,1,5.49,5.49
2923,1222,30,3,4.98,14.94
2924,1223,29,1,2.49,2.49
2925,1224,49,1,8.78,8.78
2926,1224,9,1,1.99,1.99
2927,1224,19,1,1.49,1.49
2928,1225,39,1,8.48,8.48
2929,1225,54,1,6.98,6.98
2930,1226,7,2,3.99,7.98
2931,1227,32,1,8.78,8.78
2932,1227,43,1,5.28,5.28
2933,1228,28,1,3.49,3.49
2934,1229,31,1,9.48,9.48
2935,1229,52,1,4.78,4.78
2936,1229,9,2,1.99,3.98
2937,1229,8,1,5.99,5.99
2938,1229,46,3,6.78,20.34
2939,1230,29,1,2.49,2.49
2940,1231,30,1,4.98,4.98
2941,1231,60,1,6.98,6.98
2942,1231,18,2,3.29,6.58
2943,1231,24,1,1.99,1.99
2944,1231,32,1,8.78,8.78
2945,1232,13,2,1.49,2.98
2946,1232,29,1,2.49,2.49
2947,1232,38,1,8.98,8.98
2948,1233,14,2,1.29,2.58
2949,1234,13,1,1.49,1.49
2950,1234,24,1,1.99,1.99
2951,1234,15,1,1.79,1.79
2952,1235,55,1,6.48,6.48
2953,1236,8,1,5.99,5.99
2954,1236,49,2,8.78,17.56
2955,1237,10,1,2.79,2.79
2956,1237,57,1,7.48,7.48
2957,1238,48,2,6.98,13.96
2958,1238,47,1,5.48,5.48
2959,1238,54,1,6.98,6.98
2960,1238,46,1,6.78,6.78
2961,1239,60,1,6.98,6.98
2962,1240,4,1,4.99,4.99
2963,1241,51,1,6.98,6.98
2964,1242,45,1,5.48,5.48
2965,1242,18,1,3.29,3.29
2966,1243,25,1,0.99,0.99
2967,1243,26,1,2.99,2.99
2968,1244,3,1,5.99,5.99
2969,1245,40,1,7.48,7.48
2970,1245,22,1,3.79,3.79
2971,1245,8,1,5.99,5.99
2972,1246,45,2,5.48,10.96
2973,1246,29,1,2.49,2.49
2974,1246,58,1,4.78,4.78
2975,1246,13,1,1.49,1.49
2976,1247,38,1,8.98,8.98
2977,1247,40,1,7.48,7.48
2978,1247,41,1,4.48,4.48
2979,1247,9,1,1.99,1.99
2980,1248,16,1,2.19,2.19
2981,1249,2,2,5.49,10.98
2982,1249,13,1,1.49,1.49
2983,1249,27,1,3.29,3.29
2984,1250,20,2,3.99,7.98
2985,1250,5,1,4.99,4.99
2986,1250,7,1,3.99,3.99
2987,1251,45,2,5.48,10.96
2988,1251,28,1,3.49,3.49
2989,1252,24,2,1.99,3.98
2990,1252,48,1,6.98,6.98
2991,1252,38,2,8.98,17.96
2992,1252,58,1,4.78,4.78
2993,1253,18,2,3.29,6.58
2994,1254,41,2,4.48,8.96
2995,1255,29,1,2.49,2.49
2996,1255,27,2,3.29,6.58
2997,1255,37,1,6.98,6.98
2998,1255,49,1,8.78,8.78
2999,1255,34,1,4.48,4.48
3000,1256,48,1,6.98,6.98
3001,1256,42,2,4.48,8.96
3002,1256,27,1,3.29,3.29
3003,1257,33,1,8.48,8.48
3004,1257,12,1,2.99,2.99
3005,1258,50,1,6.98,6.98
3006,1258,40,1,7.48,7.48
3007,1259,15,1,1.79,1.79
3008,1259,28,1,3.49,3.49
3009,1259,4,1,4.99,4.99
3010,1259,36,2,6.98,13.96
3011,1259,55,2,6.48,12.96
3012,1260,60,1,6.98,6.98
3013,1260,21,2,3.49,6.98
3014,1261,53,1,6.98,6.98
3015,1261,6,1,5.29,5.29
3016,1261,37,3,6.98,20.94
3017,1262,51,1,6.98,6.98
3018,1262,53,2,6.98,13.96
3019,1262,47,1,5.48,5.48
3020,1262,13,2,1.49,2.98
3021,1263,13,1,1.49,1.49
3022,1263,44,1,6.78,6.78
3023,1263,2,1,5.49,5.49
3024,1264,15,1,1.79,1.79
3025,1265,22,3,3.79,11.37
3026,1265,46,1,6.78,6.78
3027,1266,30,1,4.98,4.98
3028,1266,9,2,1.99,3.98
3029,1266,45,3,5.48,16.44
3030,1267,32,1,8.78,8.78
3031,1267,8,2,5.99,11.98
3032,1267,56,1,5.48,5.48
3033,1268,44,1,6.78,6.78
3034,1268,32,2,8.78,17.56
3035,1268,39,1,8.48,8.48
3036,1269,39,1,8.48,8.48
3037,1269,6,1,5.29,5.29
3038,1270,40,1,7.48,7.48
3039,1270,8,2,5.99,11.98
3040,1270,51,1,6.98,6.98
3041,1270,35,1,7.48,7.48
3042,1270,5,1,4.99,4.99
3043,1271,4,1,4.99,4.99
3044,1271,25,1,0.99,0.99
3045,1272,31,1,9.48,9.48
3046,1272,60,1,6.98,6.98
3047,1273,53,2,6.98,13.96
3048,1273,25,1,0.99,0.99
3049,1274,46,1,6.78,6.78
3050,1275,50,2,6.98,13.96
3051,1276,1,1,3.49,3.49
3052,1276,44,1,6.78,6.78
3053,1277,19,3,1.49,4.47
3054,1278,50,1,6.98,6.98
3055,1278,41,2,4.48,8.96
3056,1279,12,1,2.99,2.99
3057,1279,6,1,5.29,5.29
3058,1280,2,1,5.49,5.49
3059,1280,56,1,5.48,5.48
3060,1280,55,1,6.48,6.48
3061,1281,2,3,5.49,16.47
3062,1281,34,1,4.48,4.48
3063,1282,38,2,8.98,17.96
3064,1282,18,1,3.29,3.29
3065,1283,23,1,1.49,1.49
3066,1284,34,3,4.48,13.44
3067,1284,8,1,5.99,5.99
3068,1285,31,3,9.48,28.44
3069,1286,48,2,6.98,13.96
3070,1286,10,2,2.79,5.58
3071,1286,45,1,5.48,5.48
3072,1286,9,1,1.99,1.99
3073,1286,39,1,8.48,8.48
3074,1287,36,3,6.98,20.94
3075,1287,25,1,0.99,0.99
3076,1287,28,2,3.49,6.98
3077,1287,42,1,4.48,4.48
3078,1288,39,1,8.48,8.48
3079,1288,50,1,6.98,6.98
3080,1289,51,2,6.98,13.96
3081,1290,43,2,5.28,10.56
3082,1291,1,2,3.49,6.98
3083,1292,56,1,5.48,5.48
3084,1293,33,2,8.48,16.96
3085,1293,15,1,1.79,1.79
3086,1293,22,1,3.79,3.79
3087,1294,28,1,3.49,3.49
3088,1294,28,1,3.49,3.49
3089,1294,56,2,5.48,10.96
3090,1295,44,2,6.78,13.56
3091,1295,11,3,3.49,10.47
3092,1296,20,3,3.99,11.97
3093,1297,16,1,2.19,2.19
3094,1297,51,1,6.98,6.98
3095,1298,60,1,6.98,6.98
3096,1298,59,1,6.98,6.98
3097,1298,12,3,2.99,8.97
3098,1299,24,1,1.99,1.99
3099,1299,29,2,2.49,4.98
3100,1299,47,3,5.48,16.44
3101,1300,20,3,3.99,11.97
3102,1300,34,1,4.48,4.48
3103,1301,38,1,8.98,8.98
3104,1302,30,2,4.98,9.96
3105,1302,31,1,9.48,9.48
3106,1303,11,1,3.49,3.49
3107,1303,35,1,7.48,7.48
3108,1304,38,3,8.98,26.94
3109,1304,1,1,3.49,3.49
3110,1304,40,2,7.48,14.96
3111,1304,8,2,5.99,11.98
3112,1304,57,1,7.48,7.48
3113,1305,35,1,7.48,7.48
3114,1306,45,1,5.48,5.48
3115,1306,51,1,6.98,6.98
3116,1307,12,1,2.99,2.99
3117,1307,33,1,8.48,8.48
3118,1308,54,1,6.98,6.98
3119,1309,42,2,4.48,8.96
3120,1310,7,1,3.99,3.99
3121,1310,7,1,3.99,3.99
3122,1310,8,1,5.99,5.99
3123,1311,8,1,5.99,5.99
3124,1311,54,3,6.98,20.94
3125,1311,9,3,1.99,5.97
3126,1311,3,1,5.99,5.99
3127,1312,16,1,2.19,2.19
3128,1312,10,1,2.79,2.79
3129,1313,45,1,5.48,5.48
3130,1313,15,1,1.79,1.79
3131,1313,6,1,5.29,5.29
3132,1314,2,1,5.49,5.49
3133,1314,44,1,6.78,6.78
3134,1314,16,3,2.19,6.57
3135,1315,37,1,6.98,6.98
3136,1316,9,3,1.99,5.97
3137,1316,24,1,1.99,1.99
3138,1317,48,1,6.98,6.98
3139,1317,23,2,1.49,2.98
3140,1318,45,1,5.48,5.48
3141,1319,10,2,2.79,5.58
3142,1320,23,2,1.49,2.98
3143,1320,9,2,1.99,3.98
3144,1321,7,3,3.99,11.97
3145,1322,50,1,6.98,6.98
3146,1322,44,2,6.78,13.56
3147,1322,22,1,3.79,3.79
3148,1322,46,1,6.78,6.78
3149,1322,26,3,2.99,8.97
3150,1323,19,2,1.49,2.98
3151,1323,39,1,8.48,8.48
3152,1323,18,1,3.29,3.29
3153,1323,13,3,1.49,4.47
3154,1324,26,2,2.99,5.98
3155,1325,49,1,8.78,8.78
3156,1325,47,1,5.48,5.48
3157,1326,6,2,5.29,10.58
3158,1327,37,2,6.98,13.96
3159,1327,15,1,1.79,1.79
3160,1328,11,2,3.49,6.98
3161,1328,43,1,5.28,5.28
3162,1328,6,2,5.29,10.58
3163,1328,23,3,1.49,4.47
3164,1329,30,1,4.98,4.98
3165,1329,16,2,2.19,4.38
3166,1330,9,1,1.99,1.99
3167,1330,1,1,3.49,3.49
3168,1331,52,1,4.78,4.78
3169,1332,58,1,4.78,4.78
3170,1333,45,1,5.48,5.48
3171,1333,54,1,6.98,6.98
3172,1333,36,1,6.98,6.98
3173,1333,36,2,6.98,13.96
3174,1334,57,1,7.48,7.48
3175,1334,24,3,1.99,5.97
3176,1334,25,2,0.99,1.98
3177,1335,45,1,5.48,5.48
3178,1335,54,1,6.98,6.98
3179,1335,4,1,4.99,4.99
3180,1336,23,1,1.49,1.49
3181,1336,31,3,9.48,28.44
3182,1336,37,1,6.98,6.98
3183,1337,44,2,6.78,13.56
3184,1337,13,1,1.49,1.49
3185,1338,48,1,6.98,6.98
3186,1339,43,1,5.28,5.28
3187,1339,50,1,6.98,6.98
3188,1339,42,2,4.48,8.96
3189,1340,39,2,8.48,16.96
3190,1341,53,3,6.98,20.94
3191,1341,41,2,4.48,8.96
3192,1341,34,1,4.48,4.48
3193,1342,40,1,7.48,7.48
3194,1343,45,2,5.48,10.96
3195,1343,13,2,1.49,2.98
3196,1343,49,2,8.78,17.56
3197,1344,50,1,6.98,6.98
3198,1344,13,2,1.49,2.98
3199,1344,17,1,2.49,2.49
3200,1344,8,3,5.99,17.97
3201,1345,54,1,6.98,6.98
3202,1346,39,2,8.48,16.96
3203,1346,33,1,8.48,8.48
3204,1346,49,2,8.78,17.56
3205,1347,10,3,2.79,8.37
3206,1347,31,3,9.48,28.44
3207,1347,44,1,6.78,6.78
3208,1348,13,1,1.49,1.49
3209,1348,50,3,6.98,20.94
3210,1348,60,2,6.98,13.96
3211,1349,25,1,0.99,0.99
3212,1349,48,1,6.98,6.98
3213,1349,54,2,6.98,13.96
3214,1349,15,1,1.79,1.79
3215,1350,38,1,8.98,8.98
3216,1350,42,3,4.48,13.44
3217,1351,19,2,1.49,2.98
3218,1351,30,1,4.98,4.98
3219,1352,4,3,4.99,14.97
3220,1352,10,2,2.79,5.58
3221,1352,51,1,6.98,6.98
3222,1352,45,1,5.48,5.48
3223,1353,21,1,3.49,3.49
3224,1353,47,1,5.48,5.48
3225,1353,56,2,5.48,10.96
3226,1353,2,1,5.49,5.49
3227,1353,60,2,6.98,13.96
3228,1354,41,1,4.48,4.48
3229,1354,17,1,2.49,2.49
3230,1355,27,2,3.29,6.58
3231,1356,57,1,7.48,7.48
3232,1356,3,1,5.99,5.99
3233,1357,32,1,8.78,8.78
3234,1358,5,1,4.99,4.99
3235,1358,58,1,4.78,4.78
3236,1358,40,1,7.48,7.48
3237,1359,23,1,1.49,1.49
3238,1360,55,1,6.48,6.48
3239,1360,59,1,6.98,6.98
3240,1361,34,1,4.48,4.48
3241,1362,43,1,5.28,5.28
3242,1362,5,1,4.99,4.99
3243,1363,55,2,6.48,12.96
3244,1363,40,1,7.48,7.48
3245,1363,13,1,1.49,1.49
3246,1363,29,1,2.49,2.49
3247,1364,15,1,1.79,1.79
3248,1364,13,1,1.49,1.49
3249,1364,1,1,3.49,3.49
3250,1365,11,1,3.49,3.49
3251,1366,22,1,3.79,3.79
3252,1366,35,1,7.48,7.48
3253,1366,60,1,6.98,6.98
3254,1367,42,1,4.48,4.48
3255,1367,54,1,6.98,6.98
3256,1367,48,1,6.98,6.98
3257,1368,26,1,2.99,2.99
3258,1368,29,2,2.49,4.98
3259,1368,49,2,8.78,17.56
3260,1369,3,1,5.99,5.99
3261,1369,23,3,1.49,4.47
3262,1369,11,1,3.49,3.49
3263,1370,59,1,6.98,6.98
3264,1371,29,1,2.49,2.49
3265,1371,60,3,6.98,20.94
3266,1371,26,1,2.99,2.99
3267,1372,19,1,1.49,1.49
3268,1372,1,1,3.49,3.49
3269,1372,27,1,3.29,3.29
3270,1372,54,1,6.98,6.98
3271,1373,17,3,2.49,7.47
3272,1373,53,1,6.98,6.98
3273,1373,21,1,3.49,3.49
3274,1374,15,1,1.79,1.79
3275,1374,50,1,6.98,6.98
3276,1375,31,1,9.48,9.48
3277,1375,37,1,6.98,6.98
3278,1375,44,2,6.78,13.56
3279,1375,28,1,3.49,3.49
3280,1375,31,3,9.48,28.44
3281,1376,51,1,6.98,6.98
3282,1376,40,1,7.48,7.48
3283,1376,43,3,5.28,15.84
3284,1377,37,1,6.98,6.98
3285,1377,27,1,3.29,3.29
3286,1377,34,1,4.48,4.48
3287,1378,32,1,8.78,8.78
3288,1378,7,2,3.99,7.98
3289,1378,8,3,5.99,17.97
3290,1378,50,2,6.98,13.96
3291,1379,53,2,6.98,13.96
